ITEM#,friction,bendingWeft,bucklingStiffnessWeft,thickness,bucklingStiffnessBias_x,bucklingRatioWarp,bendingBias_x,internalDamping,stretchWarp,stretchWeft,bucklingRatioWias_x,bucklingRatioWeft,density,shear_x,bendingWarp,bucklingStiffnessWarp,bucklingStiffnessBias_y,bendingWeft_x,stretchWeft_x,thickness_x,bucklingRatioWarp_x,bucklingRatioWeft_x,bucklingStiffnessWeft_x,density_x,friction_x,shear_y,bucklingStiffnessWarp_x,internalDamping_x,bucklingRatioWias_y,bendingBias_y,bendingWarp_x,stretchWarp_x,Resource,WEIGHT (G/SM),Cuttable Width(inch),Fabric  Category,Fabric Type,FABRIC CONTENT 1,FABRIC CONTENT 2,FABRIC CONTENT 3,FABRIC CONTENT 4,FABRIC CONTENT 5,bendingLeftBias,bendingRightBias,bendingWarp_y,bendingWeft_y,bucklingRatioLeftBias,bucklingRatioRightBias,bucklingRatioWarp_y,bucklingRatioWeft_y,bucklingStiffnessLeftBias,bucklingStiffnessRightBias,bucklingStiffnessWarp_y,bucklingStiffnessWeft_y,density_y,friction_y,internalDamping_y,leftShear,rightShear,stretchWarp_y,stretchWeft_y,thickness_y
7109-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,144,,woven,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7109-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,175,,woven,,cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
7110-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,160,,woven,,"cotton 60%,",polyamide 40%,,,,,,,,,,,,,,,,,,,,,,,
7111-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,237,,knit,,"polyester 31%, ","R 34%,","ME 27%, ",EL 8%,,,,,,,,,,,,,,,,,,,,,
7113-2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,104,,woven,,Silk 100%,,,,,,,,,,,,,,,,,,,,,,,,
7113-2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,223,,woven,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,197,,woven,,polyamide 24%,cotton 76%,,,,,,,,,,,,,,,,,,,,,,,
7114-2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,61,,woven,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7114-2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,388,,woven,,polyamide 91%,", Polyurethane 9%",,,,,,,,,,,,,,,,,,,,,,,
7117-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,253,,knit,,"polyester 94%,", EL 6%,,,,,,,,,,,,,,,,,,,,,,,
7128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,204,,woven,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7130-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,73,,woven,,viscose 100%,,,,,,,,,,,,,,,,,,,,,,,,
7137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,241,,Knit,,cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
7148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,58,,woven,,viscose 52%,polyester 48%,,,,,,,,,,,,,,,,,,,,,,,
7166-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,248,,knit,,"cotton 92%, ",EL 8%,,,,,,,,,,,,,,,,,,,,,,,
7168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,160,,Knit,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7170-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,298,,woven,,"woolOL 87%,", Silk 13%,,,,,,,,,,,,,,,,,,,,,,,
7171-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,128,,woven,,"cotton 55%,",Silk 45%,,,,,,,,,,,,,,,,,,,,,,,
7172-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,245,,woven,,"polyamide 54%, ","polyester 36%,", Polyurethane 10%,,,,,,,,,,,,,,,,,,,,,,
7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,210,,Knit,,polyamide 80%,EL 20%,,,,,,,,,,,,,,,,,,,,,,,
7186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,270,,Woven,,"polyamide 93%,",Polyurethane 7%,,,,,,,,,,,,,,,,,,,,,,,
7193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,138,,Knit,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,127,,Woven,,cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
7197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,106,,Woven,,"(F) Polyurethane 100%, (B) Polyethylene 100%",,,,,,,,,,,,,,,,,,,,,,,,
7211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,236,,Woven,,PolyethyleneT 64% ,cotton 36%,,,,,,,,,,,,,,,,,,,,,,,
7213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,159,,woven,,Ramie 100%,,,,,,,,,,,,,,,,,,,,,,,,
7214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,241,,woven,,"cotton 78%, ",linen 22%,,,,,,,,,,,,,,,,,,,,,,,
7215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,168,,woven,,"polyamide 78%, ","Polyurethane 12%, ",polyester 10%,,,,,,,,,,,,,,,,,,,,,,
7215-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,216,,Woven,,"lyocell 79%, ",linen 21%,,,,,,,,,,,,,,,,,,,,,,,
7215-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,361,,Woven,,polyamide 89%,Polyurethane 11%,,,,,,,,,,,,,,,,,,,,,,,
7216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,87,,woven,,Silk 100%,,,,,,,,,,,,,,,,,,,,,,,,
7216-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,348,,Woven,,"polyamide 88%, ",Polyurethane 12%,,,,,,,,,,,,,,,,,,,,,,,
7217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,128,,woven,,polyester 59%,"cotton 37%, ",lyocell 4%,,,,,,,,,,,,,,,,,,,,,,
7217-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,203,,knit,,"polyester 90%, ",EL 10%,,,,,,,,,,,,,,,,,,,,,,,
7218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,171,,knit,,acylic 73%,"polyamide 20%, ",EL 7%,,,,,,,,,,,,,,,,,,,,,,
7218-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,252,,knit,,"polyester 53%, ",PC 47%,,,,,,,,,,,,,,,,,,,,,,,
7226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,20,,woven,,polyester 50%,", polyamide 50%",,,,,,,,,,,,,,,,,,,,,,,
7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,175,,knit,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7229-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,182,,knit,,"polyester 50%,"," polyamide 46%,",EL 4%,,,,,,,,,,,,,,,,,,,,,,
7229-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,245,,knit,,"(F) polyester 95%, EL 5%, (B) polyester 100%",,,,,,,,,,,,,,,,,,,,,,,,
7230-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,165,,knit,,"polyester 83%, ",EL 17%,,,,,,,,,,,,,,,,,,,,,,,
7231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,272,,knit,,"Polyurethane 53%, ",polyester 47%,,,,,,,,,,,,,,,,,,,,,,,
7231-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,150,,woven,,cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
7242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,128,,woven,,"cotton 55%,", polyamide 45%,,,,,,,,,,,,,,,,,,,,,,,
7243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,166,,knit,,polyester 94%,", EL 6%",,,,,,,,,,,,,,,,,,,,,,,
7244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,233,,knit,,"polyester 95%,", EL 5%,,,,,,,,,,,,,,,,,,,,,,,
7254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,31,,woven,,polyamide 100%,,,,,,,,,,,,,,,,,,,,,,,,
7258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,296,,knit,,"cotton 55%, ","polyester 43%, ",EL 2%,,,,,,,,,,,,,,,,,,,,,,
7259-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,52,,woven,,Silk 15%,", cotton 85%",,,,,,,,,,,,,,,,,,,,,,,
7259-1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,239,,woven,,"acylic 70%,",polyester 30%,,,,,,,,,,,,,,,,,,,,,,,
7259-1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,217,,knit,,"polyester 48%, ","polyamide 44%, ",EL 8%,,,,,,,,,,,,,,,,,,,,,,
7259-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,129,,woven,,"polyester 57%,"," ME 19%, ","Silk 14%,",PA 10%,,,,,,,,,,,,,,,,,,,,,
"7259-2A
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,170,,knit,,"R 62%, ","polyester 32%, ",Polyurethane 6%,,,,,,,,,,,,,,,,,,,,,,
7259-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,53,,knit,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,127,,woven,,"cotton 55%,", Silk 45%,,,,,,,,,,,,,,,,,,,,,,,
7268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,222,,woven,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,199,,knit,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,282,,knit,,"wool 78%, ",cotton 22%,,,,,,,,,,,,,,,,,,,,,,,
7278-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,81,,woven,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7278-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,266,,Knit,,"polyester 95%, ",EL 5%,,,,,,,,,,,,,,,,,,,,,,,
7279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,87,,woven,,"acylic 51%,", polyamide 49%,,,,,,,,,,,,,,,,,,,,,,,
7280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,168,,woven,,Modal70%,", polyester 30%",,,,,,,,,,,,,,,,,,,,,,,
7281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,208,,knit,,"polyamide 97%,", EL 3%,,,,,,,,,,,,,,,,,,,,,,,
7285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,110,,woven,,"polyester 89%, ",Silk 11%,,,,,,,,,,,,,,,,,,,,,,,
7286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,177,,knit,,"polyester 92%, ",Polyurethane 8%,,,,,,,,,,,,,,,,,,,,,,,
7287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,256,,woven,,"cotton 52%, ","ME 5%, ",polyester 43%,,,,,,,,,,,,,,,,,,,,,,
7288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,196,,knit,,polyester 95%,", EL 5%",,,,,,,,,,,,,,,,,,,,,,,
7295-1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,189,,knit,,"viscose 86%, ","LUREX 9%, ",EL 5%,,,,,,,,,,,,,,,,,,,,,,
"7295-1C
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,81,,woven,,"polyamide 82%, ",EL 18%,,,,,,,,,,,,,,,,,,,,,,,
"7296-1B
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,421,,woven,,"polyamide 92% (KEVLAR 14%), ",Polyurethane 8%,,,,,,,,,,,,,,,,,,,,,,,
7296-1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,203,,knit,,"polyester 94%, ",EL 6%,,,,,,,,,,,,,,,,,,,,,,,
7296-2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,123,,knit,,"polyester 100%
",,,,,,,,,,,,,,,,,,,,,,,,
7298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,272,,knit,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7298-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,104,,woven,,"(F) polyamide 76%, ","polyester 17%, ",Polyurethane 7%,,,,,,,,,,,,,,,,,,,,,,
7306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,213,,woven,,"polyester 92% (CHANEL 62%),", ME 8%,,,,,,,,,,,,,,,,,,,,,,,
7306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,38,,woven,,"cotton 75%, ",Silk 25%,,,,,,,,,,,,,,,,,,,,,,,
7307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,187,,woven,,"polyester 69%, ","cotton 25%, ",linen 6%,,,,,,,,,,,,,,,,,,,,,,
7307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,66,,woven,,acylic 100%,,,,,,,,,,,,,,,,,,,,,,,,
7308-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,145,,knit,,"polyester 97%, ",EL 3%,,,,,,,,,,,,,,,,,,,,,,,
7308-1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,186,,knit,,"polyester 83%, ",Polyurethane 17%,,,,,,,,,,,,,,,,,,,,,,,
7321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,77,,woven,,"Silk 51%, ",polyester 49%,,,,,,,,,,,,,,,,,,,,,,,
7322-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,128,,knit,,polyester 99%,", polyamide 1%",,,,,,,,,,,,,,,,,,,,,,,
7324-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,334,,woven,,polyamide 100%,,,,,,,,,,,,,,,,,,,,,,,,
7324-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,258,,woven,,"polyamide 89%, ",Polyurethane 11%,,,,,,,,,,,,,,,,,,,,,,,
7326-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,299,,woven,,"polyester 90%,",EL 10%,,,,,,,,,,,,,,,,,,,,,,,
7326-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,285,,knit,,"polyester 93%, ",EL 7%,,,,,,,,,,,,,,,,,,,,,,,
7327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,43,,Woven,,polyamide 100%,,,,,,,,,,,,,,,,,,,,,,,,
7329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,82,,Woven,,acylic 100%,,,,,,,,,,,,,,,,,,,,,,,,
7329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,176,,Woven,twill,"polyamide 76%, ",polyester 24%,,,,,,,,,,,,,,,,,,,,,,,
7330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,152,,Woven,,polyamide 84%,Polyurethane 16%,,,,,,,,,,,,,,,,,,,,,,,
7330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,303,,knit,,"polyester 78%,"," viscose 16%, ",EL 6%,,,,,,,,,,,,,,,,,,,,,,
7331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,304,,knit,,"cotton 55%,","polyester 43%,",EL 2%,,,,,,,,,,,,,,,,,,,,,,
7331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,148,,woven,,"polyamide 84%,",Polyurethane16%,,,,,,,,,,,,,,,,,,,,,,,
7338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,345,,woven,twill,"polyester 95%, ",EL 5%,,,,,,,,,,,,,,,,,,,,,,,
7338-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,145,,knit,,"polyamide 70%, ","polyester 21%,",EL 9%,,,,,,,,,,,,,,,,,,,,,,
7339-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,36,,woven,,polyamide 100%,,,,,,,,,,,,,,,,,,,,,,,,
7339-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,184,,woven,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7339-1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,335,,Woven,,"wool 83.8%, ","polyamide 10.8%, ","polyester 4.6%,",PU 0.8%,,,,,,,,,,,,,,,,,,,,,
7339-1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,142,,knit,,"polyamide 46%, ",polyester 43%,", EL 11%",,,,,,,,,,,,,,,,,,,,,,
7340-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,249,,woven,,"viscose 50%, ","Silk 18%, ","cotton 29%,"," ME 2%,",PA 1%,,,,,,,,,,,,,,,,,,,,
7340-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,299,,knit,Ferry Terry,"cotton 85%,",polyester 15%,,,,,,,,,,,,,,,,,,,,,,,
7340-2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,81,,Woven,twill,"acylic 52%, ",viscose 48%,,,,,,,,,,,,,,,,,,,,,,,
7340-2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,363,,knit,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7346-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,47,,woven,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,123,,woven,,"cotton 75%, ","polyamide 22%, ",EL 3%,,,,,,,,,,,,,,,,,,,,,,
7361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,129,,woven,,polyamide 100%,,,,,,,,,,,,,,,,,,,,,,,,
7362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,354,,knit,,polyester 90%,", EL 10%",,,,,,,,,,,,,,,,,,,,,,,
7365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,222,,woven,,"cotton 63%,"," lyocell 33%,", EL 4%,,,,,,,,,,,,,,,,,,,,,,
7365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,315,,woven,,"viscose 67%, ","linen 22%, ",cotton 11%,,,,,,,,,,,,,,,,,,,,,,
7371-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,225,,woven,,"cotton 74%, ",polyester 26%,,,,,,,,,,,,,,,,,,,,,,,
7371-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,162,,knit,,"polyamide 48%, ","polyester 45%, ",EL 7%,,,,,,,,,,,,,,,,,,,,,,
7371-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,250,,knit,,"polyamide 88%, ",EL 12%,,,,,,,,,,,,,,,,,,,,,,,
7378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,363,,knit,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,136,,woven,,cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,75,,woven,,"lyocell 55%, ",polyamide 45%,,,,,,,,,,,,,,,,,,,,,,,
7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,334,,woven,,"(F) Polyurethane 100%, (B) polyester 100%",,,,,,,,,,,,,,,,,,,,,,,,
7380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,108,,knit,,"polyamide 87%, ","ME 8%,",EL 5%,,,,,,,,,,,,,,,,,,,,,,
7380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,151,,knit,,"viscose 60%, ",polyester 40%,,,,,,,,,,,,,,,,,,,,,,,
7381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,215,,knit,,"viscose 58%, ","polyester 38%,",EL 4%,,,,,,,,,,,,,,,,,,,,,,
7381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,379,,knit,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,212,,knit,,polyester 95%,", Polyurethane 5%",,,,,,,,,,,,,,,,,,,,,,,
7399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,179,,knit,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7405-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,185,,woven,,"polyester 65%,",cotton 35%,,,,,,,,,,,,,,,,,,,,,,,
7405-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,382,,knit,,cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
7406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,195,,woven,,"polyester 48%, ",cotton 52%,,,,,,,,,,,,,,,,,,,,,,,
7406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,197,,woven,,Ramie 71%,Silk 29%,,,,,,,,,,,,,,,,,,,,,,,
7411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,167,,knit,,"polyester 58%, ","polyamide 29%,",EL 13%,,,,,,,,,,,,,,,,,,,,,,
7411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,200,,woven,,"polyester 61%, ","Silk 33%,",polyamide 6%,,,,,,,,,,,,,,,,,,,,,,
7430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,261,,woven,,"polyamide 92%,", Polyurethane 8%,,,,,,,,,,,,,,,,,,,,,,,
7431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,148,,knit,,"polyester 95%,",Polyurethane 5%,,,,,,,,,,,,,,,,,,,,,,,
7432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,57,,woven,,"viscose 52%,",polyester 48%,,,,,,,,,,,,,,,,,,,,,,,
7434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,166,,woven,,polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
7434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,102,,woven,,acylic 100%,,,,,,,,,,,,,,,,,,,,,,,,
7435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,137,,woven,,"cotton 38%, ","Polyethylene 32%, ",ME 30%,,,,,,,,,,,,,,,,,,,,,,
7436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,67,,woven,,polyester 68%,", polyamide 32%",,,,,,,,,,,,,,,,,,,,,,,
7440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,244,,woven,,"wool 58%, ","polyester 21%, ","cotton 19%,",ME 2%,,,,,,,,,,,,,,,,,,,,,
7441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,265,,knit,,,,,,,,,,,,,,,,,,,,,,,,,,
7442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KTTA & KOTITI,316,,knit,,"polyester 78%, ","viscose 16%, ",EL 6%,,,,,,,,,,,,,,,,,,,,,,
7A7542,0.0299999993294477,1559.4482421875,0.0,0.4120000004768371,0.0,0.0,1754.7607421875,9.999999747378752e-05,307299.5,202063.78125,0.0,0.0,128.2828369140625,18096.12890625,1950.0732421875,0.0,0.0,1559.4482421875,202063.78125,0.4120000004768371,0.0,0.0,0.0,128.2828369140625,0.0299999993294477,18096.12890625,0.0,9.999999747378752e-05,0.0,1754.7607421875,1950.0732421875,307299.5,KTTA & KOTITI,275,,knit,,"polyester 86%, ",EL 14%,,,,,,,,,,,,,,,,,,,,,,,
