ITEM#,Resource,WEIGHT (G/SM),Cuttable Width(inch),Fabric  Category,Fabric Type,FABRIC CONTENT 1,FABRIC CONTENT 2,FABRIC CONTENT 3,FABRIC CONTENT 4,FABRIC CONTENT 5,bendingLeftBias,bendingRightBias,bendingWarp,bendingWeft,bucklingRatioLeftBias,bucklingRatioRightBias,bucklingRatioWarp,bucklingRatioWeft,bucklingStiffnessLeftBias,bucklingStiffnessRightBias,bucklingStiffnessWarp,bucklingStiffnessWeft,density,friction,internalDamping,leftShear,rightShear,stretchWarp,stretchWeft,thickness
APBA1080302_Fleece_71%Polyester17%Viscose12%Cotton_410GSM_FRONT_1364,FABRICAST™,4.2 oz/yd² - 142 g/m²,,Knits,Embroidery,100% Cotton,,,,,10743.14,10743.14,10743.14,3846.168,0,0,0,0,0,0,0,0,410.101,0.03,1.00E-04,17165.87,17165.87,116388.8,46248.59,2.02
APBB1081004_Active Jersey_ 88% Polyester 12% Spandex_260GSM_FRONT_1364,FABRICAST™,10.2 oz/yd² - 346 g/m²,,Knits,Embroidery,100% Cotton,,,,,153.5416,153.5416,441.5512,275.6119,0,0,0,0,0,0,0,0,256.0606,0.03,1.00E-04,18932.08,18932.08,44240.92,36449.86,0.64
APD1070113_1X1 Rib_58% Cotton 37% Polyester 5% Spandex_230GSM_FRONT_1364,,,,,,,,,,,31249.05,31249.05,191405.3,39092.06,0,0,0,0,0,0,0,0,11616.16,0.03,1.00E-04,46211.39,46211.39,125619.7,95242.07,0.77
"APEB1080132_Jersey,Slub_ 50% Viscose 50% Polyester_201GSM_FRONT_1364",,,,,,,,,,,388.1454,388.1454,565.5289,626.564,0,0,0,0,0,0,0,0,202.0202,0.03,1.00E-04,4030.739,4030.739,29316.82,11514.49,0.63
BEAA1090716_jersey_60%Cotton40%Polyester_160GSM_FRONT_1364,,,,,,,,,,,302.3148,302.3148,1158.714,267.9825,0,0,0,0,0,0,0,0,160.101,0.03,1.00E-04,18007.09,18007.09,35245.36,13704.26,0.51
BEBB1071017_interlock Mesh_100%Polyester_140GSM_FRONT_1364,,,,,,,,,,,111.5799,111.5799,281.3339,136.3754,0,0,0,0,0,0,0,0,139.899,0.03,1.00E-04,6912.547,6912.547,44426.11,10260.46,0.64
"BEC1070151_ Jersey,Pique_60% Cotton 40% Polyester_180GSM_FRONT_1364",,,,,,,,,,,214.5767,214.5767,1555.443,761.9858,0,0,0,0,0,0,0,0,183.8384,0.03,1.00E-04,28503.19,28503.19,26800.16,31737.33,0.65
"C121CJBYD900-G_Woven,Plain_ 70% Cotton 30% recycled cotton_105GSM_FRONT_1364",,,,,,,,,,,2198.219,2198.219,1708.031,1006.126,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,105.0505,0.03,1.00E-04,160418.4,160418.4,1000000,485442.4,0.28
"CA16031DB_knit,2x2rib_58% Cotton 39% Polyester 3% Spandex_270GSM_FRONT_1364",,,,,,,,,,,580.7877,580.7877,6834.984,359.5352,0,0,0,0,0,0,0,0,270.202,0.03,1.00E-04,8812.841,8812.841,123054.1,48970.22,0.92
DMS-TR2001_Woven_Twill_FRONT_1364,,,,,,,,,,,670.433,670.433,1601.219,1702.309,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,208.0808,0.03,1.00E-04,19435.21,19435.21,210451.5,198463,0.45
ED05306_Poplin_98%Cotton2%Spandex_98GSM_FRONT_1364,,,,,,,,,,,1097.679,1097.679,3905.296,548.3627,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,97.9798,0.03,1.00E-04,17302.05,17302.05,344320.3,1000000,0.19
ED08183_Corduroy100%Cotton_225GSM_FRONT_1364,,,,,,,,,,,6102.562,6102.562,7811.546,2686.5,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,224.7475,0.03,1.00E-04,128514.5,128514.5,1000000,437556.9,0.6
ED13078 _Woven_100%Cotton_105GSM_FRONT_1364,,,,,,,,,,,7811.546,7811.546,5370.14,3905.296,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,135.3535,0.03,1.00E-04,143160.1,143160.1,959772.3,1000000,0.9
ED13078-2_Embroidery_100%Cotton_105GSM_FRONT_1364,,,,,,,,,,,1648.903,1648.903,1952.171,1954.079,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,110.6061,0.03,1.00E-04,11553.48,11553.48,1000000,558956.6,1.1
ED13777_Corduroy_100%Cotton_300GSM_FRONT_1364,,,,,,,,,,,8299.828,8299.828,7811.546,7811.546,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,300,0.03,1.00E-04,26387.49,26387.49,1000000,588102.1,0.93
ED15795_Woven_ 100% Viscose_158GSM_FRONT_1364,,,,,,,,,,,975.6088,975.6088,1280.785,975.6088,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,137.8788,0.03,1.00E-04,25567.99,25567.99,358186.9,149936.8,0.36
ED18743_Embroidery_100%Cotton_145GSM_FRONT_1364,,,,,,,,,,,3905.296,3905.296,855.4459,1954.079,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,118.1818,0.03,1.00E-04,31925.2,31925.2,403578.3,1000000,0.6
ED49786_Dobby Seersucker _100% Cotton_118GSM_FRONT_1364,,,,,,,,,,,792.5034,792.5034,2699.852,336.647,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,115.1515,0.03,1.00E-04,8068.676,8068.676,802940.3,311956.6,0.52
"EF-81914_Woven,Print,Dobby_ 100% Cotton_FRONT_1364",,,,,,,,,,,2686.5,2686.5,855.4459,2808.571,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,122.7273,0.03,1.00E-04,21239.44,21239.44,354701,1000000,0.37
"EF-8790_Woven,Print,Poplin_100% Cotton_FRONT_1364",,,,,,,,,,,1952.171,1952.171,3905.296,603.6758,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,108.0808,0.03,1.00E-04,27001.84,27001.84,1000000,286371.9,0.22
EP03030_Ribstop_100%Cotton_240GSM_FRONT_2879,,,,,,,,,,,15624.05,15624.05,9764.672,15624.05,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,239.899,0.03,1.00E-04,270184.2,270184.2,1000000,1000000,0.45
EP13911_Flocking_100%Polyester_70GSM_FRONT_2879,,,,,,,,,,,611.3052,611.3052,607.4905,458.7173,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,70.20202,0.03,1.00E-04,12391.89,12391.89,1000000,221018.3,0.4
EP18476_Cordury_100% Cotton_145GSM_FRONT_2987,,,,,,,,,,,4027.367,4027.367,5858.421,1465.797,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,145.9596,0.03,1.00E-04,137373.8,137373.8,1000000,904262.4,0.45
EP19497_Crinkle_100%Cotton_63GSM_FRONT_2987,,,,,,,,,,,273.7045,273.7045,1463.89,243.187,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,67.67677,0.03,1.00E-04,16141.27,16141.27,1000000,17898.77,0.24
EP19816_Poplin_100%Cotton_120GSM_FRONT_2987,,,,,,,,,,,1585.96,1585.96,2684.593,1952.171,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,120.202,0.03,1.00E-04,25056.89,25056.89,1000000,764850.9,0.22
EP19816_Poplin_100%Cotton_120GSM_FRONT_2987,,,,,,,,,,,1585.96,1585.96,7811.546,2196.312,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,120.202,0.03,1.00E-04,19768.59,19768.59,1000000,393714.4,0.3
EP19817-2_Satin_98%Cotton2%Spandex_135GSM_FRONT_2987,,,,,,,,,,,3418.922,3418.922,4454.613,380.5161,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,151.0101,0.03,1.00E-04,18976.69,18976.69,1000000,344408.5,0.33
"EP21640_Woven,Printing,Crepe_100% Viscose_158GSN_FRONT_2987",,,,,,,,,,,639.9155,639.9155,2198.219,1404.762,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,158.0808,0.03,1.00E-04,13098.44,13098.44,256236.5,62437.26,0.35
EP29687_Crepe_FRONT_2987,,,,,,,,,,,1036.644,1036.644,565.5289,1959.801,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,160.101,0.03,1.00E-04,34235.25,34235.25,227275.8,214102.4,0.45
"EP38180_Woven,Printing_98% Cotton 2% Spandex_120GSM_FRONT_2987",,,,,,,,,,,5126,5126,5980.492,1709.938,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,120.202,0.03,1.00E-04,42432,42432,1000000,520078.2,0.27
EP52258_Poplin_98%Rayon2%Spandex_140GSM_FRONT_2987,,,,,,,,,,,426.2924,426.2924,1738.548,718.1168,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,133.8384,0.03,1.00E-04,10686.11,10686.11,1000000,102179,0.27
"ET-08749_Woven,Twill_97% Cotton 3% Spandex_285GSM_FRONT_2987",,,,,,,,,,,13672.83,13672.83,93262.67,9886.742,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,284.8485,0.03,1.00E-04,307593.4,307593.4,1000000,737901.8,0.51
"ET-26426_Woven,Satin_88% Polyester 12% Spandex_FRONT_2987",,,,,,,,,,,258.4457,258.4457,374.794,426.2924,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,94.44445,0.03,1.00E-04,12264.29,12264.29,57055.91,156249.5,0.27
"ET-26829_Woven,plain_100% Polyester_FRONT_2987",,,,,,,,,,,365.2573,365.2573,1235.008,2562.523,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,132.8283,0.03,1.00E-04,8869.867,8869.867,408153.4,562785.2,0.46
"ET-26953_woven,twill_70% Polyester 30% Cotton_FRONT_2987",,,,,,,,,,,1923.561,1923.561,1221.657,1938.82,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,104.5454,0.03,1.00E-04,164790,164790,1000000,1000000,0.22
ET-60349_Knit_100% Polyester_FRONT_2987,,,,,,,,,,,44.82269,44.82269,96.32111,90.59906,0,0,0,0,0,0,0,0,146.9697,0.03,1.00E-04,6264.976,6264.976,27874.68,8612.751,0.48
ET-81736_Woven Twill_98% Cotton 2% Spandex_220GSM_FRONT_2987,,,,,,,,,,,3876.686,3876.686,2442.36,5860.329,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,220.202,0.03,1.00E-04,335865.3,335865.3,1000000,706205,0.37
"ET-81974_woven,plain_100% Nylon_FRONT_2987",,,,,,,,,,,212.6694,212.6694,487.3276,245.0943,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,39.39394,0.03,1.00E-04,74604.55,74604.55,589410.9,341699.6,0.08
EY021005_Poplin_100%Linen_125.09GSM_FRONT_4992,,,,,,,,,,,3418.922,3418.922,7811.546,3418.922,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,125.2525,0.03,1.00E-04,10645.36,10645.36,1000000,1000000,0.32
EY03997_Poplin_100%Cotton_122.04GSM_FRONT_2987,,,,,,,,,,,1206.398,1206.398,3418.922,1465.797,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,122.2222,0.03,1.00E-04,39242.28,39242.28,1000000,1000000,0.22
EY04344_Dobby_78%Poly22%Rayon_195GSM_FRONT_3939,,,,,,,,,,,3905.296,3905.296,4395.485,4393.578,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,183.8384,0.03,1.00E-04,44002.88,44002.88,1000000,1000000,0.33
EY04403_Jacquard_100%Cotton_122GSM_FRONT_3939,,,,,,,,,,,2196.312,2196.312,3418.922,1341.82,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,122.2222,0.03,1.00E-04,19443.77,19443.77,1000000,1000000,0.34
EY04989_Crinkle_100%Cotton_49.83GSM_FRONT_3939,,,,,,,,,,,548.3627,548.3627,3905.296,107.7652,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,52.52525,0.03,1.00E-04,1000000,1000000,477070.3,601.6288,0.4
EY05712_Poplin_100%Cotton_122.04GSM_FRONT_3939,,,,,,,,,,,1097.679,1097.679,2427.101,1593.59,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,122.2222,0.03,1.00E-04,591.5702,591.5702,1000000,1000000,0.23
"EY06629_Woven,Jacquard_98% Cotton 2% Spandex_FRONT_3939",,,,,,,,,,,365.2573,365.2573,3905.296,441.5512,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,107.5758,0.03,1.00E-04,25562.25,25562.25,1000000,397175.9,0.22
EY06925_Oxford_100%Cotton_163GSM_FRONT_3939,,,,,,,,,,,3172.875,3172.875,3905.296,4883.766,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,163.1313,0.03,1.00E-04,229171.7,229171.7,1000000,786676.1,0.38
EY07158_Woven_ 98% Cotton 2% Spandex_240GSM_FRONT_3939,,,,,,,,,,,15624.05,15624.05,15381.81,3418.922,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,238.8889,0.03,1.00E-04,284845.3,284845.3,1000000,472851.1,0.48
EY08055_Corduroy_100%Cotton_171GSM_FRONT_3939,,,,,,,,,,,2808.571,2808.571,5003.929,2928.734,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,165.1515,0.03,1.00E-04,141556.2,141556.2,1000000,570764.5,0.47
"EY08080_Woven,Embroidery_100% Cotton_159GSM_FRONT_3939",,,,,,,,,,,2440.453,2440.453,3447.533,3899.574,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,159.0909,0.03,1.00E-04,32438.78,32438.78,440730.2,562852.9,0.99
EY08088_Houndstooth Emboridery _100%cotton_320GSM_FRONT_3939,,,,,,,,,,,9644.508,9644.508,2869.606,9764.672,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,320.202,0.03,1.00E-04,24500.75,24500.75,443834.6,1000000,1.68
EY08416_Dobby_100%Cotton_115GSM_FRONT_3939,,,,,,,,,,,861.1679,861.1679,1954.079,1341.82,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,117.6768,0.03,1.00E-04,11818.66,11818.66,1000000,231867.9,0.29
EY09112_Slub Poplin_100%Cotton_69.83GSM_FRONT_3939,,,,,,,,,,,746.727,746.727,487.3276,702.858,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,69.69698,0.03,1.00E-04,5937.401,5937.401,898527.8,450445.8,0.19
"EY10437_Woven,Dobby_100% Cotton_FRONT_3939",,,,,,,,,,,1711.845,1711.845,1160.622,1950.264,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,121.7172,0.03,1.00E-04,14787.31,14787.31,702125.3,1000000,0.3
"EY10438_Woven,Dobby_100% Cotton_FRONT_3939",,,,,,,,,,,487.3276,487.3276,2959.251,1730.919,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,112.1212,0.03,1.00E-04,7859.318,7859.318,971043.9,375439.8,0.33
"EY10439_Woven,Dobby_100% Cotton_FRONT_3939",,,,,,,,,,,914.5737,914.5737,1585.96,1952.171,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,109.596,0.03,1.00E-04,21025.96,21025.96,1000000,1000000,0.27
EY10672_Twill_68%Cotton30%Polyester2%Spandex_132GSM_FRONT_3939,,,,,,,,,,,1708.031,1708.031,1952.171,1832.008,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,139.394,0.03,1.00E-04,22579.61,22579.61,1000000,281044.8,0.37
EY11206嚗澧orduroy嚗?1%Cotton19%Polyester嚗?73GSM_FRONT_4831,,,,,,,,,,,3905.296,3905.296,1830.101,1708.031,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,173.2323,0.03,1.00E-04,156572.1,156572.1,1000000,839926.9,0.5
EY11687_Seersucker_65%Poly35%Cotton_100GSM_FRONT_4831,,,,,,,,,,,1341.82,1341.82,426.2924,3905.296,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,100,0.03,1.00E-04,16534.81,16534.81,1000000,1000000,0.32
EY11905_Dobby_100%Cotton_173GSM_FRONT_4831,,,,,,,,,,,2930.641,2930.641,4151.344,2442.36,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,186.3636,0.03,1.00E-04,26371.49,26371.49,332800.7,347703.1,0.65
"EY12052_Woven,plain_100% Cotton_FRONT_4992",,,,,,,,,,,1952.171,1952.171,1038.551,609.3979,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,117.6768,0.03,1.00E-04,22927.14,22927.14,1000000,1000000,0.26
EY12918_Woven_100%Cotton_91GSM_FRONT_4992,,,,,,,,,,,1830.101,1830.101,2440.453,914.5737,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,94.94949,0.03,1.00E-04,13843.49,13843.49,1000000,445614.1,0.28
EY14970_Woven_100%Cotton_56GSM_FRONT_4992,,,,,,,,,,,596.0464,596.0464,304.2221,855.4459,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,60.60606,0.03,1.00E-04,5293.201,5293.201,1000000,521446.1,0.19
EY15069_Twill_85%Cotton15%Linen_110GSM_FRONT_4992,,,,,,,,,,,2196.312,2196.312,792.5034,2989.769,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,110.101,0.03,1.00E-04,12124.82,12124.82,917021,234554.3,0.3
"EY17320_Woven,Dobby_97% Cotton 3% Spandex_FRONT_4992",,,,,,,,,,,975.6088,975.6088,1648.903,851.6312,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,115.1515,0.03,1.00E-04,18021.07,18021.07,1000000,185799.9,0.26
EY18162_Flannel_100%Cotton_148GSM_FRONT_4992,,,,,,,,,,,731.4682,731.4682,1955.986,1221.657,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,147.9798,0.03,1.00E-04,13627.58,13627.58,384935.5,321772.7,0.49
"EY18953_Woven,Seersucker_60% Cotton 40% Rayon_135GSM_FRONT_4992",,,,,,,,,,,975.6088,975.6088,3905.296,824.9283,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,134.8485,0.03,1.00E-04,20707.44,20707.44,1000000,1000000,0.34
EY19094_Plain_100%Cotton_95GSM_FRONT_4992,,,,,,,,,,,1158.714,1158.714,1463.89,1982.689,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,94.94949,0.03,1.00E-04,28312.09,28312.09,1000000,815715.5,0.23
EY20211_Plain_100%Cotton_139GSM_FRONT_4992,,,,,,,,,,,1708.031,1708.031,1708.031,1893.043,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,124.7475,0.03,1.00E-04,10601.97,10601.97,648150.3,398043.5,0.48
"EY20509_Woven,Plain_100% Linen_FRONT_4992",,,,,,,,,,,3172.875,3172.875,7811.546,5919.457,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,147.4748,0.03,1.00E-04,10570.88,10570.88,793297.2,1000000,0.3
EY21421_Herringbone_55%Cotton45%Rayon_121GSM_FRONT_4992,,,,,,,,,,,1235.008,1235.008,718.1168,824.9283,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,136.8687,0.03,1.00E-04,21661.78,21661.78,248604.4,226618.3,0.4
EY21421_Herringbone_55%Cotton45%Rayon_121GSM_FRONT_4992,,,,,,,,,,,1160.622,1160.622,1709.938,884.0561,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,121.2121,0.03,1.00E-04,10718.19,10718.19,647964.4,243626.6,0.41
EY21798_Plain_98%Cotton2%Spandex_165GSM_FRONT_4992,,,,,,,,,,,1435.28,1435.28,3905.296,1336.098,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,144.9495,0.03,1.00E-04,4593.539,4593.539,1000000,410862.6,0.4
EY21825_Corduroy_100%Cotton_168GSM_FRONT_4992,,,,,,,,,,,4912.376,4912.376,7811.546,2684.593,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,163.6364,0.03,1.00E-04,52946.93,52946.93,1000000,1000000,0.46
EY23966 _Woven_100%Cotton_122GSM_FRONT_5801,,,,,,,,,,,2182.96,2182.96,2900.124,1679.42,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,122.2222,0.03,1.00E-04,37256.8,37256.8,824089.8,423265.1,0.28
EY23966_Dobby_100%Cotton_122.04GSM_FRONT_5801,,,,,,,,,,,2196.312,2196.312,2381.325,1099.586,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,122.2222,0.03,1.00E-04,147912.2,147912.2,1000000,1000000,0.24
EY24801_Dobby_55% Cotton 45% Polyester_115GSM_FRONT_5801,,,,,,,,,,,1128.197,1128.197,2684.593,611.3052,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,115.1515,0.03,1.00E-04,39654.72,39654.72,1000000,950747.5,0.33
EY24834_Colored Nep Yarn_99%Cotton1%Polyester_117GSM_FRONT_5801,,,,,,,,,,,1709.938,1709.938,1952.171,1160.622,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,123.2323,0.03,1.00E-04,35583.86,35583.86,1000000,384215.5,0.29
"EY25294_Woven,plain_100% Cotton_FRONT_5801",,,,,,,,,,,1952.171,1952.171,1709.938,1967.43,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,151.5152,0.03,1.00E-04,8615.945,8615.945,1000000,304959.4,0.5
EY26124_Dobby_55%Cotton45%Rayon_134GSM_FRONT_5801,,,,,,,,,,,962.2574,962.2574,916.481,884.0561,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,117.6768,0.03,1.00E-04,3459.469,3459.469,539654.5,248070.3,0.43
EY26125_Dobby_55%Cotton45%Rayon_134GSM_FRONT_5801,,,,,,,,,,,1296.043,1296.043,914.5737,790.596,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,128.2828,0.03,1.00E-04,10414.07,10414.07,490322.1,224581.6,0.45
EY26126_Dobby_55%Cotton45%Rayon_134GSM_FRONT_5801,,,,,,,,,,,916.481,916.481,1891.136,823.0209,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,134.8485,0.03,1.00E-04,21842.86,21842.86,187427.8,196666.7,0.47
EY26828 _Woven_100%Cotton_122GSM_FRONT_5801,,,,,,,,,,,1954.079,1954.079,1982.689,1954.079,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,116.1616,0.03,1.00E-04,184324.8,184324.8,1000000,1000000,0.21
EY28491_Dobby_100%Cotton_153GSM_FRONT_5801,,,,,,,,,,,2928.734,2928.734,2684.593,3540.993,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,148.9899,0.03,1.00E-04,30939.88,30939.88,1000000,784918.5,0.45
EY30981_Plain_100%Cotton_155GSM_FRONT_5801,,,,,,,,,,,1709.938,1709.938,1494.408,3905.296,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,151.5152,0.03,1.00E-04,7889.185,7889.185,661132.6,1000000,0.33
"EY40440_ Woven,Dobby_100% Cotton_104gsm_FRONT_5801",,,,,,,,,,,1954.079,1954.079,1463.89,1524.925,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,104.0404,0.03,1.00E-04,16095.45,16095.45,961197.4,1000000,0.25
"EY46752_Woven,Plain_64% Cotton 34% Polyester 2% Spandex_FRONT_5801",,,,,,,,,,,3357.887,3357.887,2320.29,1893.043,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,122.2222,0.03,1.00E-04,23701.71,23701.71,1000000,515183.9,0.25
EY54040_Dobby_65%poly35%Rayon_175GSM_FRONT_5801,,,,,,,,,,,5919.457,5919.457,3296.852,1585.96,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,182.3232,0.03,1.00E-04,17484.43,17484.43,1000000,682129.6,0.38
EZ09946_Flocking_100% Cotton_125GSM_FRONT_5801,,,,,,,,,,,3905.296,3905.296,2074.242,2076.149,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,125.2525,0.03,1.00E-04,68705.62,68705.62,1000000,1000000,0.3
EZ15294_Cotton_100%_End on End_FRONT_5801,,,,,,,,,,,1463.89,1463.89,2198.219,1097.679,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,113.1313,0.03,1.00E-04,20771.81,20771.81,1000000,930448.2,0.25
EZ31086_Plain_100%Cotton_138GSM_FRONT_5801,,,,,,,,,,,1952.171,1952.171,2684.593,794.4107,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,143.9394,0.03,1.00E-04,12429.92,12429.92,631186.5,256518.6,0.4
"JBTA00014RT-01_Woven,plain_100% Polyester_FRONT_5801",,,,,,,,,,,733.3755,733.3755,1832.008,1404.762,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,145.9596,0.03,1.00E-04,10839.75,10839.75,232229.4,336809.3,0.4
"JBTA00020ZT-01_Woven,Jacquard_100%Polyester_135GSM_FRONT_5801",,,,,,,,,,,1219.75,1219.75,67.71088,58.17413,0,0,0,0,0,0,0,0,131.3131,0.03,1.00E-04,9363.99,9363.99,1000000,564524.2,0.4
"JBTA00041ZT-01_Knit,Jacquard_100%Re-Poly_173GSM_FRONT_5801",,,,,,,,,,,487.3276,487.3276,5431.175,718.1168,0,0,0,0,0,0,0,0,171.7172,0.03,1.00E-04,10094.92,10094.92,1000000,47680.36,0.63
"JBTB00004HA-01_Woven,Plain_100% Nylon_FRONT_5801",,,,,,,,,,,153.5416,153.5416,258.4457,243.187,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,62.62626,0.03,1.00E-04,51745.43,51745.43,1000000,1000000,0.12
JBTF00005ZX-03_Plain_89Re-poly11%Spandex_178GSM_FRONT_5801,,,,,,,,,,,1221.657,1221.657,975.6088,1343.727,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,178.2828,0.03,1.00E-04,92548.32,92548.32,234253.8,438937.8,0.38
"JBTF00068ZT-01_ Knit,Jacquard_55% Polyester 42% RecyclePolyeste 3% Spandex_263GSM_FRONT_5801",,,,,,,,,,,792.5034,792.5034,985.1456,824.9283,0,0,0,0,0,0,0,0,217.1717,0.03,1.00E-04,72510.99,72510.99,103764.9,410236.9,0.55
JBTK00020BY-01_single jersey_57%Nylon30%CinnamonNylon13%Spandex_230GSM_FRONT_5801,,,,,,,,,,,168.8004,168.8004,548.3627,31.47125,0,0,0,0,0,0,0,0,229.798,0.03,1.00E-04,22650.09,22650.09,53030.66,48121.88,0.55
JBTK00036BG-02_knit Jacquard_72% Polyester 14% Nylon 14% Spandex_FRONT_5801,,,,,,,,,,,914.5737,914.5737,380.5161,12694.36,0,0,0,0,0,0,0,0,350.5051,0.03,1.00E-04,75055.03,75055.03,79005.84,457180.7,1.17
JBTK00037BG_Knit_Ottoman_ 72% Polyester 14% Nylon 14% Spandex_351GSM_FRONT_5801,,,,,,,,,,,3418.922,3418.922,121.1166,70311.55,0,0,0,0,0,0,0,0,330.8081,0.03,1.00E-04,14314.04,14314.04,153570.2,127093.2,1.06
JBTL00008BD-01_FRONT_5801,,,,,,,,,,,548.3627,548.3627,159.2636,7872.582,0,0,0,0,0,0,0,0,115.1515,0.03,1.00E-04,2840.703,2840.703,54898.38,21802.65,0.4
JBTL00025JB-00_Knit_Twill_89%Re-poly11%Poly_FRONT_5801,,,,,,,,,,,363.3499,363.3499,855.4459,147.8195,0,0,0,0,0,0,0,0,272.2222,0.03,1.00E-04,18968.4,18968.4,149307.9,57584.41,0.94
JBTM00001BE-01_Knit Interlock_70% Polyester 30% Spandex_FRONT_5801,,,,,,,,,,,792.5034,792.5034,1585.96,456.81,0,0,0,0,0,0,0,0,252.5253,0.03,1.00E-04,41516.82,41516.82,153068,139711.7,0.73
